Date,ANGL_cum,HYG_cum
2012-10-04,0.08194959236967447,0.07106924495670008
2012-10-05,0.07990493249122754,0.07048963878064818
2012-10-08,0.07745296236690491,0.0689854650090187
2012-10-09,0.07581791729775311,0.0659750624559492
2012-10-10,0.08235775615755747,0.06342787779603709
2012-10-11,0.08235775615755747,0.06921674702221847
2012-10-12,0.08317527869213337,0.07106924495670008
2012-10-15,0.08971511755193795,0.07593242567286151
2012-10-16,0.09748183769301133,0.07986851673595075
2012-10-17,0.10238663148366389,0.08229968675111565
2012-10-18,0.10361274457712644,0.08172148171811644
2012-10-19,0.09952555867525037,0.07627906846405041
2012-10-22,0.1032040686640392,0.07651100434400782
2012-10-23,0.10279522204255054,0.07245983273153977
2012-10-24,0.10279522204255054,0.07153246284985704
2012-10-25,0.10116017697339874,0.07326997364449661
2012-10-26,0.10116017697339874,0.07072222852736343
2012-10-31,0.09502858725567775,0.07199577415255098
2012-11-01,0.10102890221267846,0.07141644820510962
2012-11-02,0.10472832398064558,0.06991180738579583
2012-11-05,0.1051395605197547,0.06817532409606142
2012-11-06,0.10226261183000585,0.06979616637919595
2012-11-07,0.10102890221267868,0.06342787779603642
2012-11-08,0.10226261183000607,0.059954537578420286
2012-11-09,0.1010289022126789,0.05810260010115975
2012-11-12,0.09979655826256328,0.058449990168643495
2012-11-13,0.09404257552886452,0.05601853992486805
2012-11-14,0.09034417801130612,0.050229577289149896
2012-11-15,0.08089085886384084,0.04976598575784519
2012-11-16,0.08705616349084955,0.05277638831091469
2012-11-19,0.09445381206797387,0.06609145073884326
2012-11-20,0.09691995098961748,0.06620709174544315
2012-11-21,0.09527500483318119,0.06585895440166478
2012-11-23,0.09650862909630775,0.06944877631171242
2012-11-26,0.09938557778605661,0.06968052537259628
2012-11-27,0.10349563861372779,0.0707222285273632
2012-11-28,0.10349563861372779,0.07095425781685738
2012-11-29,0.10431751421254076,0.07570095684058753
2012-11-30,0.11007149694623952,0.07732133207603775
2012-12-03,0.11362470696835913,0.0827804656371971
2012-12-04,0.1169307312251695,0.0827804656371971
2012-12-05,0.11899672965379882,0.08452582283293064
2012-12-06,0.12023667012777906,0.08650489068982159
2012-12-07,0.12065012587610702,0.08487517450068771
2012-12-10,0.1214764398933581,0.08580646758291754
2012-12-11,0.12519540777329197,0.08685349508128404
2012-12-12,0.1260214657279406,0.09011339450723566
2012-12-13,0.12023667012777906,0.0862727679907902
2012-12-14,0.11858327390547063,0.08545730273423402
2012-12-17,0.12395486981990644,0.08964728091843654
2012-12-18,0.12023667012777906,0.090228755285225
2012-12-19,0.11940916115171785,0.08906552632303755
2012-12-20,0.1260214657279406,0.09290605942994601
2012-12-21,0.12065012587610702,0.0897638560204046
2012-12-24,0.12065012587610702,0.08580646758291732
2012-12-26,0.1177573013050226,0.08843865492134806
2012-12-27,0.11633803165531198,0.09066357667918479
2012-12-28,0.11884189713367754,0.08773658884250768
2012-12-31,0.11842408832111251,0.09241836823813854
2013-01-02,0.12510228634029774,0.1027154619405144
2013-01-03,0.12677130238133927,0.09932282756272226
2013-01-04,0.12718919654810534,0.10002423977480501
2013-01-07,0.13177954546327486,0.10096104401970796
2013-01-08,0.13010984658862745,0.10014230942936253
2013-01-09,0.14346402341777864,0.10224850766588389
2013-01-10,0.1351171507743547,0.10412052819356377
2013-01-11,0.1417949220225363,0.1061108051948747
2013-01-14,0.13469976873279332,0.10458944406846782
2013-01-15,0.13595225627428098,0.10482268768194092
2013-01-16,0.13553461817011736,0.1029504803351875
2013-01-17,0.1317795454632753,0.10692935296614636
2013-01-18,0.13469976873279377,0.10845090091162701
2013-01-22,0.14012564991889276,0.10915193948556223
2013-01-23,0.14096041400201575,0.10786475606799684
2013-01-24,0.1413773692725735,0.11032301484884366
2013-01-25,0.13720431704476477,0.10997179499034981
2013-01-28,0.1367871910658054,0.10938770515652996
2013-01-29,0.13511715077435493,0.10751437689533438
2013-01-30,0.12677130238133993,0.09955607117619536
2013-01-31,0.12468447752773315,0.09616250270303506
2013-02-01,0.12803975115836375,0.09979744141937319
2013-02-04,0.12384527502617226,0.0952094451987231
2013-02-05,0.12594302521747225,0.09768068790518969
2013-02-06,0.12929667711828907,0.09603378436127863
2013-02-07,0.11923290472721493,0.09391647038987405
2013-02-08,0.12091037083412881,0.09415139537501038
2013-02-11,0.12762023526178412,0.09403323231091609
2013-02-12,0.12174914656468605,0.09779875755974743
2013-02-13,0.12342610054639569,0.0994451940559744
2013-02-14,0.12007116833256815,0.09897459680940734
2013-02-15,0.12342610054639591,0.0990924796448911
2013-02-19,0.12216883316966753,0.10015099651628812
2013-02-20,0.12426513233955538,0.0990924796448911
2013-02-21,0.12300709677502053,0.10026906617084563
2013-02-22,0.13139408589278667,0.10297504704337479
2013-02-25,0.13307163735390115,0.09956354393914224
2013-02-26,0.1301358796198504,0.1049748518174427
2013-02-27,0.13600602942074036,0.10685742762278472
2013-02-28,0.13307163735390115,0.10638645673807035
2013-03-01,0.1351788618614822,0.1085871854258671
2013-03-04,0.13012162546832884,0.10870553530903493
2013-03-05,0.13644304292846954,0.11095343581293271
2013-03-06,0.13644304292846954,0.11024286946624051
2013-03-07,0.12927892344453817,0.111899113963835
2013-03-08,0.14739851065455256,0.1132004956309991
2013-03-11,0.14739851065455256,0.11249039633199098
2013-03-12,0.14023473258742403,0.11201821112329768
2013-03-13,0.13222859391330766,0.11225369656565487
2013-03-14,0.14487031922897953,0.11651186371174593
2013-03-15,0.14487031922897953,0.11639388746672519
2013-03-18,0.14023473258742403,0.1166305872330613
2013-03-19,0.13981316819002676,0.11473736274052015
2013-03-20,0.13981316819002676,0.11840611570919202
2013-03-21,0.13981316819002676,0.11639388746672519
2013-03-22,0.15034724222711393,0.11556553169408579
2013-03-25,0.1465552111513564,0.11391031470139645
2013-03-26,0.15624666851885372,0.11592114180081081
2013-03-27,0.15034724222711393,0.11402810412734343
2013-03-28,0.1545617765964764,0.11603921145536833
2013-04-01,0.1604909061500699,0.11803649417194184
2013-04-02,0.1604909061500699,0.11720449542736588
2013-04-03,0.13507848532142575,0.11720449542736588
2013-04-04,0.13507848532142575,0.11684739076805162
2013-04-05,0.15117287341075913,0.11791767724108948
2013-04-08,0.14905617458689724,0.1191067806449797
2013-04-09,0.14820911949886928,0.12267418426618737
2013-04-10,0.15752629869617296,0.12624074720156342
2013-04-11,0.15752629869617296,0.12624074720156342
2013-04-12,0.15752629869617296,0.12659757163226737
2013-04-15,0.15456160588807522,0.1194630446184628
2013-04-16,0.15456160588807522,0.127192870610507
2013-04-17,0.15329153538123763,0.12540828140930338
2013-04-18,0.1583733537842007,0.12362499994161524
2013-04-19,0.2350339731057458,0.12303128892550164
2013-04-22,0.16006712254345357,0.12564628890915497
2013-04-23,0.15625528929312726,0.130046345141696
2013-04-24,0.1647258401734064,0.13206754069969895
2013-04-25,0.19183220046970506,0.13515883591166622
2013-04-26,0.19183220046970506,0.13397001273638653
2013-04-29,0.1689612009677468,0.1361101186347784
2013-04-30,0.1731967324704886,0.13967649475108068
2013-05-01,0.1702180415734713,0.1375029482385024
2013-05-02,0.19958014268661817,0.14479132075947176
2013-05-03,0.18085616238124635,0.14658319590454827
2013-05-06,0.18255897868577642,0.14730002069020842
2013-05-07,0.18426068538569695,0.14646391192601182
2013-05-08,0.1821324637447368,0.15052582563521577
2013-05-09,0.18766520839014778,0.1471801762544509
2013-05-10,0.18213246374473702,0.14120598250719185
2013-05-13,0.18255897868577642,0.13654587412410635
2013-05-14,0.18213246374473702,0.137740862328817
2013-05-15,0.18511183747535997,0.13785995948827967
2013-05-16,0.18596264814821994,0.14060881533821545
2013-05-17,0.187665208390148,0.14060881533821545
2013-05-20,0.1889418511704417,0.14180333649524202
2013-05-21,0.1919214809636669,0.1439549317666644
2013-05-22,0.1919214809636669,0.1369043799264733
2013-05-23,0.18298472543900957,0.13379813918861272
2013-05-24,0.1919214809636669,0.1316470109648744
2013-05-28,0.17660262114215097,0.1274654396389867
2013-05-29,0.18043092775321812,0.12292536251073227
2013-05-30,0.17021804157347153,0.12519549448439626
2013-05-31,0.17191957756499088,0.11025949636379617
2013-06-03,0.16760065500813748,0.10928682285674918
2013-06-04,0.16674591804204408,0.10928682285674918
2013-06-05,0.1633238120722431,0.09967843766944684
2013-06-06,0.1539145356923537,0.10832554531319594
2013-06-07,0.16375203409729688,0.10904610648032942
2013-06-10,0.1607588329861558,0.10676504559085576
2013-06-11,0.1551977507461031,0.09991868699818252
2013-06-12,0.1569091024707061,0.10075881237246276
2013-06-13,0.15648130721665576,0.11337003394035117
2013-06-14,0.15776324195739444,0.11469187229608191
2013-06-17,0.15049302720195756,0.114571187174493
2013-06-18,0.15305860376744973,0.11733349399773263
2013-06-19,0.1556252045833506,0.10063971521300008
2013-06-20,0.13723436172342152,0.08982970974387183
2013-06-21,0.12739805827728823,0.082743662279684
2013-06-24,0.11242863855355423,0.0694106652206834
2013-06-25,0.11585014704395014,0.08466490963327522
2013-06-26,0.1252589966528359,0.09367285831781214
2013-06-27,0.131674815858982,0.09895815673092412
2013-06-28,0.12825288059758266,0.09151052094965362
2013-07-01,0.12992974922509148,0.09742754806037057
2013-07-02,0.13336995028544685,0.09404733715097735
2013-07-03,0.1153115620373546,0.09658256539017485
2013-07-05,0.1299297492250917,0.08487022379523501
2013-07-08,0.12262044224572133,0.09984265163520023
2013-07-09,0.13422946708678096,0.10044626406221813
2013-07-10,0.13466007902945543,0.10479214276339577
2013-07-11,0.14282821997655426,0.11867784405184012
2013-07-12,0.14411886084576708,0.11759111750031925
2013-07-15,0.1454084774645712,0.12230045270931589
2013-07-16,0.14712836460924716,0.11952357399833002
2013-07-17,0.1514287653045423,0.12773399205738256
2013-07-18,0.15228742856386934,0.13449544138107417
2013-07-19,0.15443792765121955,0.13377067678478327
2013-07-22,0.1617469785679877,0.13461593968358954
2013-07-23,0.1643264678681986,0.13183924779167744
2013-07-24,0.1621769076770565,0.12230045270931589
2013-07-25,0.15357772801627978,0.11976475742243409
2013-07-26,0.15357772801627978,0.12024787154693684
2013-07-29,0.15615713196228986,0.11783295479118094
2013-07-30,0.15701707553462785,0.11940232841952025
2013-07-31,0.1604573619491838,0.12266325535037703
2013-08-01,0.17121796603500394,0.1120220409143069
2013-08-02,0.18202303965940358,0.11881646380450062
2013-08-05,0.17770104435132406,0.11311353135220603
2013-08-06,0.13707577361846868,0.11202204091430668
2013-08-07,0.1418294904738322,0.10850302343317897
2013-08-08,0.1405338137067762,0.11093017683826023
2013-08-09,0.14096536454565856,0.11105086195984915
2013-08-12,0.14096536454565856,0.11008024346261247
2013-08-13,0.13837204786492974,0.11008024346261247
2013-08-14,0.1418294904738322,0.10789642190098236
2013-08-15,0.13750749516575267,0.10219376967729832
2013-08-16,0.13880496437102385,0.09843263467669816
2013-08-19,0.1323223128257074,0.09115285583311761
2013-08-20,0.13794007025504373,0.1012228709514511
2013-08-21,0.13837204786492974,0.09721915138369441
2013-08-22,0.13448237158353904,0.103164388174535
2013-08-23,0.13707577361846868,0.10777517632217237
2013-08-26,0.1401010679090835,0.10789642190098214
2013-08-27,0.13621147698189362,0.10073760840760082
2013-08-28,0.14096536454565856,0.10486304060185159
2013-08-29,0.1401010679090835,0.10935183589438457
2013-08-30,0.1413977689265482,0.10838215149251607
2013-09-03,0.1419191977387977,0.10252696149518292
2013-09-04,0.1427868231892011,0.10667462515920012
2013-09-05,0.13974736010126532,0.10106398132929706
2013-09-06,0.14495789263892678,0.10472217902030656
2013-09-09,0.14191919773879746,0.10752773445910035
2013-09-10,0.14018232510817663,0.1114315058224451
2013-09-11,0.1397473601012651,0.11289439257879441
2013-09-12,0.13887853969205155,0.11155275140125509
2013-09-13,0.1440898404175197,0.11069917505367077
2013-09-16,0.14756290284515527,0.11679807053260238
2013-09-17,0.14799718501846093,0.12045692209036973
2013-09-18,0.15147093027970238,0.13119005151068408
2013-09-19,0.15581306917915372,0.1278977389754512
2013-09-20,0.15581306917915372,0.12655581756930134
2013-09-23,0.1545099665966343,0.1264340115332705
2013-09-24,0.15581306917915372,0.1239949951170114
2013-09-25,0.1605883806473014,0.12204264238765483
2013-09-26,0.15537887236004866,0.12143295834074275
2013-09-27,0.1527735207370171,0.12021312319923427
2013-09-30,0.15103724558580134,0.11704168260466385
2013-10-01,0.14632560835139707,0.12188347253689047
2013-10-02,0.15025147481389656,0.12237387260526633
2013-10-03,0.1498154855565763,0.1231095661173669
2013-10-04,0.143272488591345,0.12506976524781743
2013-10-07,0.14894265349992852,0.12212829893293109
2013-10-08,0.15417742663059686,0.121638085683629
2013-10-09,0.14588944838567564,0.1226188858203805
2013-10-10,0.15592215184768454,0.12776659198573692
2013-10-11,0.15374007170606485,0.12985018511434454
2013-10-14,0.1663906738586125,0.1315663051250493
2013-10-15,0.16028434898430732,0.13119864518807267
2013-10-16,0.16551920746917648,0.13720450476831814
2013-10-17,0.16333738339015902,0.1427206181469458
2013-10-18,0.1724975962123232,0.14504913108113082
2013-10-21,0.1642099593842048,0.14247476424600003
2013-10-22,0.1786041771492306,0.1459075647246304
2013-10-23,0.17380633217209063,0.14688771099462428
2013-10-24,0.17118937237776022,0.14725565116021144
2013-10-25,0.17729578260626644,0.14762303086857775
2013-10-28,0.17555088668077712,0.14737792424392682
2013-10-29,0.17555088668077712,0.14921659756695704
2013-10-30,0.17293358546964366,0.1445591980604395
2013-10-31,0.17773168650938587,0.14517159098391974
2013-11-01,0.1784768286817442,0.14320158385210147
2013-11-04,0.17409397582854536,0.1451721514411406
2013-11-05,0.17409397582854536,0.142093373107109
2013-11-06,0.18505115063864275,0.14541893943745454
2013-11-07,0.18242096094319948,0.14615762205473382
2013-11-08,0.17365687696661558,0.1441865874180106
2013-11-11,0.1745326110660883,0.13987555047407163
2013-11-12,0.17015044104649535,0.13827469783181945
2013-11-13,0.16664357835537125,0.14258545454714788
2013-11-14,0.16795863052599258,0.1459098065535145
2013-11-15,0.17234080054558576,0.1476348004702186
2013-11-18,0.18329763393888054,0.1443095143684836
2013-11-19,0.17847682868174464,0.1438172461093712
2013-11-20,0.1714644689667082,0.1427082880880841
2013-11-21,0.17058839345043264,0.14665007713292022
2013-11-22,0.18066846849384577,0.14751168670067227
2013-11-25,0.18768014537527633,0.14923593334108154
2013-11-26,0.18768014537527633,0.15009857041373875
2013-11-27,0.18023034538150728,0.14935839324387024
2013-11-29,0.18373584240541985,0.15059093208238794
2013-12-02,0.18668662247879864,0.15096214158176435
2013-12-03,0.18228354068002717,0.1498486999027091
2013-12-04,0.19064961801861502,0.1468787436790886
2013-12-05,0.19329124517695617,0.14601208999634752
2013-12-06,0.18140225855750747,0.14922976831165058
2013-12-09,0.18272328552217987,0.15343786794599912
2013-12-10,0.19285030537599357,0.15343786794599912
2013-12-11,0.19329124517695617,0.14997228071994018
2013-12-12,0.19329124517695617,0.14786804408369236
2013-12-13,0.19241047517964072,0.1497242783996473
2013-12-16,0.1932912451769564,0.15071441949008224
2013-12-17,0.18668662247879908,0.15083865417407094
2013-12-18,0.19593278698109673,0.1528194034026249
2013-12-19,0.192850305375994,0.15158144681097063
2013-12-20,0.19064961801861546,0.15232414603833355
2013-12-23,0.18800764944347148,0.15318949198755893
2013-12-24,0.19681389839521524,0.15257065380603718
2013-12-26,0.19020884892605427,0.15365345715701095
2013-12-27,0.19220562509789274,0.15352884883487516
2013-12-30,0.19974871723305787,0.15452394063076236
2013-12-31,0.19974871723305787,0.1552700960109883
2014-01-02,0.196643019285357,0.1572597191455416
2014-01-03,0.197085751524535,0.15688729532218648
2014-01-06,0.19442389542062144,0.1593746978785251
2014-01-07,0.20196613401377927,0.1593746978785251
2014-01-08,0.20196613401377927,0.15862891613644647
2014-01-09,0.1953111523371922,0.16036932262672798
2014-01-10,0.20196613401377927,0.16385200379802733
2014-01-13,0.19886069212868063,0.16260834922462641
2014-01-14,0.19886069212868063,0.16435034367703394
2014-01-15,0.20152280429519642,0.16671341813984752
2014-01-16,0.19797334985790882,0.16621535848945146
2014-01-17,0.20285407376395614,0.16646448172418626
2014-01-21,0.20507225873248403,0.16795763317046952
2014-01-22,0.21128425210729085,0.16621535848945146
2014-01-23,0.20462858759709812,0.16472323454807336
2014-01-24,0.20285407376395614,0.15701106295849065
2014-01-27,0.20196613401377927,0.1566387325446723
2014-01-28,0.2024100612117672,0.16173749211272792
2014-01-29,0.20063477919081874,0.15825565162725996
2014-01-30,0.2024100612117672,0.16024480771412897
2014-01-31,0.19797334985790882,0.1598721036621633
2014-02-03,0.19485314169608392,0.15639661502519986
2014-02-04,0.19975648446532412,0.15777235068368345
2014-02-05,0.1993105941207194,0.15777235068368345
2014-02-06,0.20243233865815724,0.16189712901117637
2014-02-07,0.20688996179119412,0.16777333615429701
2014-02-10,0.210456572422828,0.16852173336340703
2014-02-11,0.20287737546075468,0.17052331291867495
2014-02-12,0.2122395363218419,0.16864699555230067
2014-02-13,0.2122395363218419,0.1720219755276311
2014-02-14,0.21669895189309396,0.17389754561771054
2014-02-18,0.21714467152929728,0.17552296496815
2014-02-19,0.2242784049177695,0.17252209018783748
2014-02-20,0.22338585604075334,0.17614731431234487
2014-02-21,0.22249492889355116,0.17714810408997894
2014-02-24,0.22338585604075334,0.1797731923036101
2014-02-25,0.22383225851056254,0.18114780704765177
2014-02-26,0.22828988164359965,0.18314854591708807
2014-02-27,0.22828988164359965,0.18539784756403832
2014-02-28,0.23408696824866615,0.18664757375733343
2014-03-03,0.23538512028754321,0.18555542945267622
2014-03-04,0.2300116465806914,0.18982583324809266
2014-03-05,0.2358322055909583,0.1876908648742266
2014-03-06,0.23359327955165354,0.18593168306704166
2014-03-07,0.22732529382116873,0.18140963397939602
2014-03-10,0.23269868217381973,0.18153583026365805
2014-03-11,0.23448984007610374,0.18027928517417413
2014-03-12,0.23359327955165332,0.18228824408285194
2014-03-13,0.23359327955165332,0.1791487495498787
2014-03-14,0.23359327955165332,0.1782688317129073
2014-03-17,0.23135486563755303,0.1799027513311986
2014-03-18,0.2349376082131247,0.1834201808502003
2014-03-19,0.23851975330929132,0.17739022160945161
2014-03-20,0.24344451998291428,0.18140963397939625
2014-03-21,0.2318034873165813,0.1806558190171501
2014-03-24,0.23001164658069162,0.18103244626966264
2014-03-25,0.23583220559095852,0.18342018085020007
2014-03-26,0.23583220559095852,0.18367070522798756
2014-03-27,0.23583220559095852,0.1819117102398764
2014-03-28,0.238072155880672,0.18392179006299592
2014-03-31,0.23001164658069162,0.18568031800342322
2014-04-01,0.2358602017687974,0.18788936013999824
2014-04-02,0.2385596990752321,0.1866268368401569
2014-04-03,0.2399088929261448,0.18713236925349985
2014-04-04,0.24260915842038622,0.18990794023097002
2014-04-07,0.2403589656265852,0.1873844815934136
2014-04-08,0.2403589656265852,0.190161453713936
2014-04-09,0.242609158420386,0.19205449138740338
2014-04-10,0.2385596990752319,0.18864588397881277
2014-04-11,0.24125936709006823,0.18359775237972098
2014-04-14,0.2439584376254993,0.1873844815934136
2014-04-15,0.2439584376254993,0.188645883978813
2014-04-16,0.24440816890913686,0.1892778929050285
2014-04-17,0.24620803293989502,0.1878893601399989
2014-04-21,0.2448578148385736,0.1878893601399989
2014-04-22,0.24665733745252916,0.18915150980169293
2014-04-23,0.24845737219168895,0.1895298184258687
2014-04-24,0.24935820042617585,0.1897823044039295
2014-04-25,0.2399088929261448,0.18940315509392236
2014-04-28,0.24845737219168895,0.18915150980169293
2014-04-29,0.25115669878972224,0.19091807096228774
2014-04-30,0.24710809298657543,0.19066539816515315
2014-05-01,0.25867853772890603,0.18943584843181394
2014-05-02,0.25641767566001405,0.1922255242493458
2014-05-05,0.2541579231957316,0.19171831046434007
2014-05-06,0.24873571224026403,0.19197098326147444
2014-05-07,0.25596623729236234,0.19374651173760515
2014-05-08,0.2514466470095966,0.1934928114355654
2014-05-09,0.25913014680496005,0.19463399574705997
2014-05-12,0.26003370637387024,0.19590156316189034
2014-05-13,0.26093820483898833,0.19780291428413577
2014-05-14,0.2622926906503462,0.19843735185830869
2014-05-15,0.2645533820108368,0.19729635436588766
2014-05-16,0.26952458136965607,0.19970501268267582
2014-05-19,0.266812878412517,0.20148063456834353
2014-05-20,0.266361098628062,0.1999589932133261
2014-05-21,0.2677163526272264,0.19983214306230623
2014-05-22,0.26997653186251247,0.20071916002407697
2014-05-23,0.26952458136965607,0.2011000841152839
2014-05-27,0.2645533820108368,0.20224108160770493
2014-05-28,0.2681684738284844,0.2026209781940067
2014-05-29,0.27494764586713116,0.20376244273411181
2014-05-30,0.27585214433224925,0.20503001014894218
2014-06-02,0.27308197374761134,0.20119648275729607
2014-06-03,0.2762602227659312,0.2013238933655368
2014-06-04,0.280346811188402,0.2013238933655368
2014-06-05,0.2808007248278752,0.20425246916434014
2014-06-06,0.2826162940315673,0.20769208853915933
2014-06-09,0.2830713172756498,0.20909220408675622
2014-06-10,0.2935125259423448,0.2084555246836992
2014-06-11,0.28352506020672164,0.20858368256823479
2014-06-12,0.2839791445545965,0.20781837823295812
2014-06-13,0.2848866304167401,0.2092195212854604
2014-06-16,0.28670245568303465,0.20858368256823479
2014-06-17,0.2839791445545967,0.2076920885391591
2014-06-18,0.28806539156026467,0.21316738195019047
2014-06-19,0.287157308218716,0.21291340141954018
2014-06-20,0.280346811188402,0.2140587891601924
2014-06-23,0.280346811188402,0.21393147196148843
2014-06-24,0.28715730821871577,0.21291340141954018
2014-06-25,0.2912427016823764,0.21469556197278616
2014-06-26,0.2921503582529217,0.21342229657620893
2014-06-27,0.287157308218716,0.21342229657620893
2014-06-30,0.28125472382154926,0.21240366557703982
